id	text	annotation
71246	@USER Why not begin the movement by giving away some of the farms and mine claims you and your connections took while you were still relevant. That way; we can show your concern for us. From where I am standing; you are just another bitter polutician. Charity begins at home baba.	IND
94587	@USER I'm frothing over all of it so far.. 🤤🤤 ..the goodest shit. 😏	OTH
60140	@USER @USER Fair point but i didnt make the meme and couldnt take the big gov sucks off of it. And besudes meddling in many counties politics and economics. He funds antifa black lives matter to try and divide we the people to try and tear the country apart URL	GRP
46961	@USER Vicious steps. Republicans defended on advance in hearings and Liberals only response was to 'out' the liar and claim Republicans were defending him because of Feinstein's 'info'. Real women don't lie about men. #Honorable #Judge #Kavanaugh	IND
23495	.... and so it begins.   &lt;&lt;&lt;&lt; The unfair and biased and unjustified targeting of Conservatives in a massive CENSORSHIP OF CONSERVATIVES Exercise . &gt;&gt;&gt;&gt;  #Pray4TheUSA  #Pray4Revival	GRP
64170	@USER I swear to god . This shit is too real man	IND
90619	@USER We are “Casually fucked”	IND
40559	@USER hmm i'd do something like getting really high quality artists to draw really boring cars like a fucking 2002 grand prix or something	OTH
73258	@USER @USER HOW DARE YOU!!! Kappa	IND
80183	A cute girl that I've had a crush on since earlier this year just called me funny and I want to throw up	IND
38487	@USER Is it gun control OR anti 2a?  I haven’t seen a single ad attacking 2a.  That’s just @USER rhetoric to create fear.	GRP
79787	@USER @USER BOOP POLICE DEPARTMENT FREEZE OH SHIT  SHE IS TOO CUTE OPEN BOOPBOOPBOOP URL	IND
27483	@USER @USER @USER Could be either. Liberals like this have no shame and will do “ANYTHING”  I suspect it is the latter.	GRP
81405	@USER He also said he had a gatlin gun and niggas that sit on the corner like boxers between rounds	GRP
10974	@USER @USER Oh no!! That sucks 😭 what if you are “sick” 🤮🤢	IND
69148	@USER @USER Ezra is a cockroach who needs to have light shone on.	IND
44383	@USER Democrats haven't done anything but cover up ..so all you think you have a solution .ya don't.....you want gun control.? How about abortion control. Free medical. Free ed. Quit tripping	GRP
71272	@USER  Poor Baby.  This is why you and your entire network CAN NOT be trusted.  The only people still watching CNN are brainwashed liberals and demonrats. URL	GRP
82657	@USER @USER Maxine is a CRACKED POT and should be run out of town.   What  a loser she is.😀 What a joke she is also.	IND
31194	@USER You kept a SCJ seat open for over a year with Merrick Garland. It is not fair to push Kavanaugh thru. He is the most unpopular nominee ever. The American people deserve better than this. The woman deserves better than this.	IND
51418	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Ha if you really can't see the hypocrisy that is antifa then you have obvious drunk the cool aid.	IND
23565	@USER What do you care! You are going to prison prison regardless. URL	IND
61875	@USER Free speech is alive but not so well since all social media platforms are run with a strict dictatorship of opinions by libtards.	OTH
60719	@USER I wonder if they are sex traffic victims?	IND
65352	@USER @USER @USER cares a great deal about how he is perceived. The number of people who died is largely irrelevant to him as long as he doesn't look bad. Not sure how blaming Democrats fits with Trump's amorality and lack of empathy but his inability to take responsibility fits.	IND
99554	@USER Did he miss his head? This is a total lack of gun control	IND
31963	@USER I always knew that is how Biden and Obama felt about conservatives. It’s just shocking that they so easily admit it now. No wonder there is such hatred and violence on the left!	GRP
92973	@USER @USER He worries about “antifa” while he invites and poses for pics with known neonazis. SMDH	IND
18315	@USER get your shit together	OTH
87496	@USER AA Mr. Bean should crawl back under his rock.	IND
22919	@USER @USER And people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit. They feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death. I've been that guy.	OTH
67302	@USER @USER Antifa is much much smaller than white supremacists in America and responsible for a fraction of the violence. Also NAZI'S ARE BAD!!!	GRP
44861	@USER re Ford when she was 15 where were her parents. Are liberals/corrupt politicians All going collude with people to come up with stories from Years ago that can't be proved.  And to the Senator from Hawaii she's the reason women have a hard time. Life ain't easy.	GRP
81502	@USER By acting like a spoiled brat?  Women do not need that sort of help.	IND
62718	@USER K nvm fuck battlefield URL	IND
78851	What the hell are these leftys talking about.  They will say anything to stop Maga. URL	GRP
63278	@USER What about Trumps promise on the border wall or do we pay for his lie what about gun control and innocent lives taken	IND
78807	@USER @USER @USER @USER time for MAGA to flip it! 🤗	IND
90628	@USER But she’s OK with killing babies	IND
69157	@USER It seems that the more often these types of events occur the more the gun control and safety debate heats up. I believe eventually state legislatures will pass laws providing schools with better protection but it is sad that these events have to occur in order to push the agenda.	IND
47202	@USER @USER Too bad he can’t write a law to take away the stupidity from liberals.	GRP
34080	@USER this is exactly who you sound like.  Complete dog shit. Been meaning to tell you this for a while.  #long #cox URL	IND
70403	@USER @USER @USER @USER @USER Sorry to break it to you but the god of the bible is actually just a lesser god from the ancient Sumerian and Babylonian religions. The bible itself isn't unique in it's claims nor is it unique in it's inability to substantiate said claims. Try again.	OTH
97185	@USER This nigga is everywhere 😂 😂..I can't escape his spews..it's now time	IND
29363	@USER Embarrassing for the liberals....I wonder who those women raped in school🙄	GRP
29899	You won’t hear it here!  Jobless claims lowest since 1969 (four years before you were born). DOW in record territory (how many times now since 1/17?). Got to be a pile of shit in this room of ponies (right @USER at @USER #MAGA	IND
39362	@USER She is one UGLY and DUMB woman!	IND
83523	@USER This liberal is pissed that anyone would give that disgusting pos an award for equality. And....f.u. for including all liberals in this bullshit decision by the HRC.	GRP
31191	@USER @USER YOU should be FIRED... You are dead to the public for your FAKE NEWS Why don't you show him approaching the crowd? Scared ... If you can't stand the fire Get Out of the Kitchen....	IND
17302	@USER @USER I think she is a hypocrite and loyal to the evil GOP. Vote her out.	IND
10889	@USER only the arm?  He really sucks at gun control.	IND
79276	Bert and Ernie are puppets / dogs are not children / there are only two genders / and there will be two terms  #MAGA @USER	IND
10444	@USER was she physically threatening the boys or us? was she completely slandering their name? no she wasnt. im honestly not for her saying that shit ya of course. like ya she said it and fucked up. but at least she owned up to it and apologized. but death threats is way out of line.	IND
72318	@USER This asshole( @USER ) Lies about Republicans	IND
94450	@USER @USER @USER @USER @USER @USER @USER @USER @USER  Antifa unmasked and up close!Hey is that who I think it is??? p.s. They are SO STUPID no one told them a white raised fist stands for “White Power”so Thanks D*MBASSES! URL	GRP
16069	@USER @USER @USER She probably did not think it would get this far. I hope the little sleaze does not go to the hearing and I hope if she does that they will prove what a liar conniving witch she and the rest of the Liberals are.	IND
61248	@USER Another sick liberal 🤭	IND
74446	"@USER @USER Antifa otherwise known as NAZI Brownshirts""  I never thought of that comparison before, lol.  It's ironic that they're the one's that call everyone else a 'nazi' for disagreeing with anything they say, lol."""	GRP
44196	@USER Americans need to realize they rape and kill easily because of their environment. We absolutely have to close our Borders until proper vetting is implemented.	OTH
24782	@USER how long will it take for one of the biggest arsehole's to appear this millennium @USER get humiliated and exposed for the corrupt fake lying toad that he is? URL	IND
96180	@USER @USER @USER How convenient a conservative dummy believes people are selectively unemployed.Conservatives always try to use this type of propaganda. No facts!Just their warped conservative beliefs. It’s very clear.Many conservatives like @USER don’t have the ability to learn or think	GRP
53375	@USER I can't wait for Kavanaugh to throw gun control in the garbage can where it belongs.	IND
38946	@USER @USER Oh Yes. He is a coward.	IND
25855	@USER Bye bye Flake you Flake! Don’t let the Senate door hit you in the behind on your way out. @USER @USER @USER @USER	IND
33920	@USER Why isn’t she is custody?  I understand she cannot be in general population but she should be in custody and in some sort of holding cell.	GRP
