id	tweet	subtask_a
85604	national front bnp alway well rural somerset city like chester antifa recruit come place like burnley halifax reality person dont invert	NOT
79633	select liberal cheat voter change mind election alle lev	NOT
97856	gun control run hit piece cmp cmp teach gun safety young person promote responsible gun ownership doesnt sell call assault weapon banner target clear gun control url	NOT
97704	all12 terrorist antifa farrakhan hateful racist thug blm criminal black panther group place either	OFF
93132	pure become like atsushi kun whisper could hear child think wasnt hard iloveyou adopt save show beautiful light atsushi kun	NOT
97608	even vote leave vote	NOT
93139	could clarify specific lie fake news believe propagate source verify information false	NOT
87196	do needful sincerely go higher trust youve prove integrity foremost best pretty kemi	NOT
91633	trump ive get one word antifa	NOT
92695	beautiful url	NOT
80715	conservative liberal elevate person make presidential nominee person like trump seem immune	NOT
96512	isnt marry steven baldwin daughter hell sport mag hat time	NOT
99477	hopefully wont learn lesson better gun control something happen could end jail doesnt seem fun hope turn life around better foster care	NOT
88474	energy independence abi product donald trump relentles pursuit maga url	NOT
93580	burn nike gear everyone know do buy nike oop conservative one buy nike wer one make money sway way nike	NOT
87193	hell fuckin yea	OFF
93799	listen show yesterday morning obviou yet completely miss thing jump false flag first thing antifa type post inflammatory stuff website report proof racism	NOT
94976	craven engage publicity stunt never speak publicly commander chief retire retiree issue challenge president empty hollow gesture make america great america first maga usa	NOT
95495	minu well keep	OFF
82746	colin cowherd clown think go make point spew garbage way look goff tru sky say goff higher ceiling may higher floor bcheisinyr2ofmcvay offense	OFF
85114	local government take imagine government worry pocket rather people	NOT
88271	asshole though	OFF
90186	frustration begin subside felt hand upon tone within voice somewhat soothe time someone need one important centerpiece	NOT
87090	jail	NOT
97842	awesome every antifa initiation	NOT
80682	anything level discourse liberal embarrass	NOT
79996	one agree every one maga patriot must follow let together great nation in2018 repeat in2020and2022	NOT
94169	user fuck mes hate much	OFF
90912	notice everyone avoid tweet might think refer comrade talk everyone	NOT
83578	course young dumb really brain wouldnt believe socialism	OFF
96986	ye com communist pun intend emerge stronger amp crony put death gitmo person indeed stronger mag drain swamp	OFF
87589	along occupy wall stand antifa url	NOT
95031	call gun control oregon prohibit state federal level	NOT
94084	freak	NOT
85997	eric crook that	OFF
86925	user laugh look	NOT
80805	aimhigher	NOT
82582	uhhh no adam gas shit kurd	OFF
83409	even antifa mock	NOT
91919	many backbencher think workable url	NOT
95681	funny kerry know right stand president	NOT
85868	want define lease live a247365msmediashitsmear point mar xine water send antifa minion threaten public place learn give fck pavlovian leave think night night	OFF
79659	ummm last time check chicago already gun control atrociou gun violence didnt start trump	NOT
99581	think afraid pig colour	OFF
88049	isnt liberal want cry consequence budget money come program liberal print money	NOT
84112	traitor	OFF
86078	user doubt greatest female athlete sore loser imo	OFF
91649	nazi tell join antifa	NOT
84699	like player base line offense course use turner receiver der that ye indeed line glad make fan sorry expect everyone respond agree	NOT
86215	although think carter decent man without doubt worst president vote history worst question	OFF
88729	character assassination intimidation two favorite weapon liberal use agree like water promote violence amp support antifa actually state want kill trump supporter skeptical lol	OFF
83318	henny outside andy pussy as sister wanna talk	OFF
90880	what difference two extreme right wing conservative hint one act ab tard url	NOT
86788	everything crisi conservative real crisi ive notice complete destruction conservative party	OFF
91455	brennan probably write top	NOT
86185	good man love person love animal	NOT
88594	since sunday night sloth	OFF
80511	user potty gun control internal border point every gun sale cali ffl illegal buy state illegal gang member chicago get gun state far nationwide ban how drug war work	NOT
89819	cant would infringe right sandi like company fridge person give person liberal alternative size fit mainstream narrative	NOT
88615	book make trump look good amp make call deep state particularly mueller look like pack partisan hack woodward book prove thing liberal feartrumpisnamp8217t break deep state url	NOT
95766	look date tweet tell sure maga url	NOT
88415	frankly hate argument gun control healthcare student loan tax policy climate change social security medicare even care mission mileage clear difference every policy	OFF
98054	good luck dont follow along fascist like resist movement apple google overlord know happen ww2 rhetoric use put dont need god see hate spew antifa wrong	OFF
80333	hope liberal head explode hop	NOT
87737	one proof dnc hate cosn stitution exactly pre washington warn farwell addres dnc hate constitution stand way total rain agendum maybe push socialism gun control	OFF
96943	stronger gun control better leave gun easy acces gun control isnt gun ban	NOT
99193	leave country unhappy america	OFF
94587	froth overall far good est shit	OFF
80940	greatest thing nothing treacherou lefty media person make sure benny hill take even treacherou conservative conspire remove maggie thatcher leader almost fatally sign even deeper extremely hostile commie	OFF
96047	private company dont give tos anything profit term choice bizz nis trouble come randi elude directorship decide ignore everyone else country create artificial market health	NOT
98757	lol ted cruz think texa voter stupid say rourke ban barbeque state texa resist mag ridiculou url	OFF
94290	gun control support downfall	NOT
90905	wouldnt confident exclusion isnt well may lot tell aso different person	NOT
84131	think canadian liberal actually blame trudeau cost per standard push	NOT
95982	boycott nfl let bring knee	NOT
90174	comment pity obviously mentally well pis extent apoc would concern mental wellbeing	NOT
85472	please tell fellow soro lack y antifa	NOT
79545	user disgust	OFF
82335	mean didnt see antifa	NOT
90077	dont ever stop lil cough flow cough shit snap chat slip add	OFF
92884	ye sir fam	NOT
90116	delusional	NOT
97928	weird antifa thug attack regular person aka far right never get report wonder sky news rating plummet by37since2012	NOT
89527	mon stax beautiful queen	NOT
83241	shit trigger bigot	OFF
87568	user weak excuse use vote pro kavanaugh	NOT
85603	luddite embrace tech gig economy thursday thought url	NOT
80113	expect holly weeder aka hollywood liberal	NOT
88542	everyone social media platform argue racist isnt power manipulate push agenda gain power shit know exactly say pretty liberal guy cant stand racism discussion	OFF
87524	user calm amp patient that great keep dont mind person everyone viewpoint aspect life	OFF
79644	please help distress url	NOT
90166	difficult talk liberal like seriou mental disorder read book michael savage liberalism mental disorder check amazon	OFF
89012	cube show past control investor board run show super cheap	OFF
90091	gun safety reform exactly mean mean gun control	NOT
