id	tweet	subtask_b
32754	"@USER Yep. And lots of people think antifa = violent"" and don't understand the context in which they operate and what they're opposing. Like the biggest thing was over a year ago at Unite the Right, where a white supremacist killed someone and several other people were attacked."""	TIN
66452	@USER She is awful!	TIN
25385	@USER @USER @USER Yep. I was at Yale law school as well..  He also mentioned at one point that he could pee his name in the snow and that groping someone against their will while holding them down and choking them was “boys being boys”. NBD. #MoronsAreGoverningAmerica #MAGA #Kavanaugh	TIN
82616	@USER @USER @USER Tell this idiot to try with other religion book. Her height will b reduced 6 inch from top before amrinder reaches her to arrest. She is sick. She needs treatment. And she is alive becoz she hindu. Don't blabber non sense	TIN
39893	@USER @USER @USER 😂🤣 it’s funny how liberals use terms like “snowflake” and “triggered” bc that is exactly the terms that were originally used by conservatives to describe liberals on Election Day! I still lmao I’ve never seen a grown he-she before screen bloody murder over a new potus 😂😂	TIN
73270	@USER @USER @USER I wonder if she is still in love with the drug dealing  boyfriend that worked at Burger King.	TIN
74541	@USER He is! 💥	TIN
49468	@USER You are obsessed with @USER  She’s a millionaire because she is a good comedian. You have money because Big Daddy Bone Spurs handed it to you a**hole.	TIN
17773	@USER @USER @USER Think they're trying to be funny or it's a dog whistle to prohibitionists. Either way it's a total fucking disgrace and belittles cannabis use. Wankers.	TIN
53980	@USER And people died in Chicago because of you. Now how stupid does that sound you idiot	TIN
87193	@USER Hell fuckin yea	TIN
19432	@USER @USER @USER @USER @USER @USER @USER David calling for Lynn to resign is an reckless and irresponsible statement and needs to resign immediately as he is unfit do hold any position anywhere.   See what I did there.	TIN
11805	@USER @USER @USER Lindsey will never sink as low as you and the rest of the hateful liberals.	TIN
37123	@USER Those lying liberals. At it again. SMH.	TIN
55254	A BUNCH OF VULTURES!  TIM ISNT EVEN GONE YET -WTF?  HAVE YOU NO SHAME?  ALL YOU SEE ARE $$ I HOPE HE LEFT EVERY PENNY TO AN ANIMAL RESCUE!  'Carol Burnett' star Tim Conway recovers from brain surgery as family battle over comic's fate rages on URL #FoxNews	TIN
52085	@USER Nice hat😂  Hey #Liberals and #Democrats  @USER is living Rent Free in y'all's heads...  like McDonald's  #ImLovingIt   Sweet Revenge Has Never Tasted So Good  #MAGA #WalkAway	TIN
37632	@USER Curious couldn't find this on your website.  Doesn't fit your narrative does it.  Cowards. URL	TIN
24268	@USER @USER Xtc isn't going to help you sleep hahahah but it will help you feel better after how Rockstar is shitting on us. Or did you mean sleeping pills😂	TIN
41812	@USER @USER is a blight on womanhood.  Grow up.	TIN
70993	@USER @USER I think he meant to say ... sent to jail for fraud	TIN
73227	@USER @USER LOVE HER!! She is a BADASS!	TIN
61705	@USER She has become a parody unto herself? She has certainly taken some heat for being such an....well idiot. Could be optic too  Who know with Liberals  They're all optics.  No substance	UNT
85714	@USER “the sex symbol of rap” LMAOOO BITCH YOUre  FAT aS FUCK ANYWAYS you tryna fight?	TIN
53393	@USER You do mean the bernie assholes that stayed home	TIN
22388	@USER Who talks shit on buff chicken dip dude it’s buff chicken dip	TIN
77680	#WashingtonPost broke the story therapist notes Miss Ford stated four men assaulted her 😠 now it's two😮 #VoteDemsOut to end #DirtyTricks stop what's wrong with #DC #Kavanaugh #maga #FoxNews #Liar #CNN #msnbc #SenFlake #Wrong to use #MeToo for politics  #ChristineBlaseyFord URL	TIN
51664	@USER He is toxic even for alligators	TIN
74550	@USER whoaaa that's amazing i wanna see her now 😝   also you are a kinky lil slut but ily	TIN
13602	@USER @USER @USER No worries Antifa. You can still live in your parents basement and go to your community college!!!	TIN
68693	@USER I eat some weird shit but this crossed the line	UNT
78188	@USER @USER WHAT A DOG..SHE IS...	TIN
84118	@USER @USER @USER Cops rarely got shot in countries with gun control	TIN
12327	@USER @USER Fuck you cunt.  Try this on for size. URL	TIN
79802	@USER //Anime is a gag series. The manga is bloody as fuck.	UNT
75064	@USER fox could have sash DI'd tho	UNT
63839	@USER Better hurry she is pretty old	TIN
80097	@USER why are you so fucking good.	TIN
77255	@USER a huge fuck up on my part.	TIN
44031	@USER Illegal Immigrants:  Human Beings Trump Supporters:  MAGA Gullibles MS-13 Killers:  Fear mongering Human beings in the womb:  Not your baby/not your business Antifa:  Same as RW nut jobs  Law Abiding NRA Members:  Could be terrorists Bill Clinton:  Your crush Kavanugh:  PREDATOR	TIN
94418	@USER @USER @USER In a country where people openly abuse ram...krishna...tearing geeta is no bravery....real bravery would have been if she had done this with books belonging to other religions.....but then she is as big a coward as you are.	TIN
44195	@USER @USER It now makes sense how gun control is barely an issue vs immigration.	UNT
89602	@USER @USER @USER The title of the book pretty much sums up any conversation with Avram.  He is either a shill for the criminal @USER or really is mentally incapable of understanding facts that contradict his brainwashing. URL	TIN
26495	@USER But but but ..... But like her music sucks!	TIN
40193	@USER @USER @USER DAVID BIRNBAUM::::The INVISIBLE MAN…EXCEPT AT ELECTION TIME. EXACTLY WHAT IS WORST ABOUT THE LIBERALS…ARROGANCE &amp; COMPLACENCY. DID I MENTION ARROGANCE &amp; CONTEMPT FOR THE ELECTORS?	TIN
54316	@USER Carrey is a pig🤬	TIN
96815	@USER It's like a reading a leaflet from Antifa or BLM. Utter garbage.	TIN
31547	@USER log doesnt give a shit i bet he eats nachos in the middle of the night in his underwear	TIN
89659	@USER @USER Cowards in masks. Antifa are the true fascists.	TIN
63003	@USER @USER She is an hypocrite and back stabber like her boss! She applaud this clip. Neighbors help each other when they need help?  URL	TIN
86698	"@USER @USER Yeah, poor conservatives for having eyes that see, and ears that hear.   If you're loving your brain bath , then continue on , pretty soon pedophlia will be your next great virtue to champion as you see kind loving pedo's dawn your TV set to make you march in line and resist""."""	TIN
17153	@USER @USER Thank you random internet person.    Next time I want shit from you I’ll squeeze your head.	TIN
56481	@USER @USER The liberals won’t investigate because they know there’s nothing there. They’d rather have someone else do it so when nothing is found the liberals can blame them.	UNT
39156	@USER Let's not kid ourselves...you are a prostitute...for the @USER	TIN
47224	@USER @USER @USER @USER Police reform yes. We should try that. Gun control? We’ve tried that over and over again. It doesn’t work. But maybe it’s like socialism or communism. We just haven’t done it right yet. /Sarcasm	UNT
62891	@USER @USER @USER @USER empty your mind and god shall speak. To you? Through you? If you are wise increase in abundance. But surely I'm a fool who has not seen the most powerful who has ascended? Or descended? How times are rare but his messages are absolute.	TIN
86757	"@USER Yes they are stupid, everyone knows that he is a bachelor"""""	TIN
99208	@USER More fear tactics to make people attack her. It’s bullshit	TIN
48083	@USER @USER This is the most consistently stupid argument gun control advocates make.	TIN
15589	@USER @USER Give him a shot chris. Han is a nasty H3 player :) and he is my bb	TIN
25223	@USER fuck xenoblade chronicles	UNT
22428	@USER fuck im wired	UNT
82716	@USER @USER At an AntiFa riot and screaming at white people	TIN
24235	@USER He is so full of BS!	TIN
92478	@USER Well she is dumb as a box of rocks so will give her a pass	TIN
20257	@USER She is disgusting for doing this!	TIN
19694	@USER @USER @USER I agree.   There are obese people trying to change the way they are.  Good luck to them.  Not lazy. Tess_Holliday is doing the opposite.  She is actively promoting that its good and beautiful to be obese.  Its not.  And its down to being lazy and greedy.  Simple science	TIN
97943	@USER Shut your ass up 🤧	TIN
42732	@USER @USER He’s so tired of all these liberals everywhere. He’s afraid “All this will go away....”. His money. His power. His tax payer paid  junkets. His unbridled arrogance is sick. Keep the pressure on! It’s working.	TIN
13388	@USER @USER That's ok antifa terrorists don't have intelligent conversations any way. Keep your head in that safe space. URL	TIN
11975	"1/5 Several women MPs key in 1990s gun control debate in Canada. Min of Justice @USER did heavy lifting for @USER In introducing 1991 gun law she said Gun control works. It is probably the oldest and most effective form of crime prevention law..."" #cdnpoli #cdnhist URL"	TIN
12747	@USER a perfect description of ANTiFA. Fascist shit bags.	TIN
55366	@USER It’s not wrongfully characterizing. It’s the fucking truth and you guys are just to ignorant to see it.	TIN
72884	@USER It’d better be on Monday and who the hell are they to slow walk this and dictate terms? #MAGA	TIN
39039	@USER Didn't this trashy thing sleep her way to the top with married men?	TIN
42224	@USER @USER @USER Useful idiots for international communism just like antifa today. URL	TIN
75971	@USER He makes dope ass songs. He’s a singer/writer URL	TIN
36473	@USER NO BITCH I MEANT I DIDNT KNOW WE WERE DOING IT NOT ZOOMED IN NO BITCH THIS IS FUN	TIN
73659	@USER Nigga then how can you say bo2 is the best Cod 🤨 URL	TIN
85173	@USER @USER Question: Hows that gun control laws up the ass they have working out for them?	TIN
72561	@USER @USER He is an embarrassment	UNT
63385	@USER @USER Ha ha ha sneaky buggers. I have put out a warning to have sound off. That will show them.	TIN
76828	@USER @USER Why didn't Zac Goldsmith of the faux Conservative Party use this?  Why didn't faux Conservative Party use Khan's defence of 9/11 organiser?  Why are the Conservatives so f*cking useless? If you ask me it's deliberate as they share Labour's agenda or are they just that useless?	TIN
